review_id,date,source,app_name,country,rating,text,version,reply_content,reply_date,longueur
59b41973-7948-4f91-a754-531408793ae7,2025-10-10 20:49:35+00:00,Google Play,Bumble,fr,1,vous êtes les meilleurs,5.437.0,,,1
13249502702,2025-10-10 18:50:57+00:00,Apple Store,Hinge,fr,5,Merci Hinge pour cette rencontre de dingue. Nous allons être bientôt parents !! Hihi,9.94.0,,,1
168fa1c5-c6d0-4ebf-8302-c398d56782c4,2025-10-10 18:39:33+00:00,Google Play,Tinder,fr,5,bien,16.24.1,,,0
13249432763,2025-10-10 18:29:18+00:00,Apple Store,Tinder,fr,2,Trop de faux profils,16.25.0,,,1
a498ecde-f381-4e09-bde2-4f32f186f873,2025-10-10 18:09:23+00:00,Google Play,Tinder,fr,5,good,16.23.1,,,0
0fff7b97-cf64-42d2-946c-4518ff5e04d4,2025-10-10 17:09:25+00:00,Google Play,Tinder,fr,5,great app,16.24.1,,,0
308cfdf2-7351-4c57-8a54-250995b5ebe6,2025-10-10 15:36:42+00:00,Google Play,Tinder,fr,5,Bon application,16.23.1,,,0
9e90e0fe-f49c-4848-822e-1e99a136224a,2025-10-10 15:26:25+00:00,Google Play,Tinder,fr,5,good app,16.24.1,,,0
13248377767,2025-10-10 13:41:26+00:00,Apple Store,Tinder,fr,1,"Impossible de signaler nul part que malgré être lesbienne ET avoir sélectionné le choix de vouloir voir uniquement les profils de femmes lesbiennes également, des profils (flippants au passage) d'hommes qui ont ""liké"" mon profil me sont régulièrement proposés et donc j'en déduis que mon profil est accessible aux hommes hétérosexuels ??? Mes amies femmes hétéros n'ont jamais jamais accès à des profils de lesbiennes proposés dans leur recherche, vous m'expliquez ??",16.25.0,,,1
13248288522,2025-10-10 13:17:58+00:00,Apple Store,Hinge,fr,1,"Je ne m’attendais pas du tout à ça en ayant téléchargé cette application. Mais j’ai rencontré mon idéal féminin c’est tout moi en fille ça fait trop bizarre elle est chelou en même temps chiante en même temps attachante, mais c’est tout ce qui fait son charme. Elle est drôle intelligente, patiente et graaaaaaaaaaaaaaaaaaaave chargé en bas. Je ne peux que recommander cette application vous habitant de la Terre, cherchant une femme de manière intensive. Cette appli est faite pour vous, j’ai pu rencontrer ma femme. Claire fidèle, croyez en vos rêves, les Frere 👑✌🏾 foncez tout droit.",9.94.0,,,1
5e10ee10-bed7-4805-b14e-f612db8e8caa,2025-10-10 13:08:34+00:00,Google Play,Bumble,fr,4,ol faut payer pour plus de ...,5.437.0,,,1
13248170403,2025-10-10 12:46:14+00:00,Apple Store,Tinder,fr,1,À quel moment on banni des gens sans raison ?,16.25.0,,,1
ec505773-036f-49d7-aff7-d9373fd6b6df,2025-10-10 10:04:03+00:00,Google Play,Tinder,fr,5,super vraiment,,,,0
db011d94-09f6-4c22-9161-94fe227fd6f5,2025-10-10 10:03:00+00:00,Google Play,Hinge,fr,1,"Application complètement bidon, il n'y étrangement que des mannequins qui sont étrangement juste à côté de chez toi. en réalité, les images proviennent d'influenceuse sur Instagram qui ne sont même pas en France ! On nous prend vraiment pour des cons...",9.94.0,,,1
13247256623,2025-10-10 07:34:35+00:00,Apple Store,Tinder,fr,1,"Idem que beaucoup d’autres, 3 à 5 likes sans abonnement donc pas accès, je m’abonne avec une somme cheeeeeere pour 1 seul mois et paf plus rien, Nada pas un seul like ou des vieux profils. A fuir",16.25.0,,,1
13247169124,2025-10-10 06:59:01+00:00,Apple Store,Hinge,fr,1,I am unable to create an account even when using 2 different phone numbers. Contacted CS who were unable to help,9.94.0,,,1
9df45670-e8d5-416e-842f-750726cd930e,2025-10-10 02:00:16+00:00,Google Play,Tinder,fr,1,Je suis si moche que ça ?,16.24.1,,,1
81952c1b-0e2f-4694-8a1f-29ed72c4d639,2025-10-10 00:46:06+00:00,Google Play,Tinder,fr,3,bon j'ai pas de carte pour je peux payer cash je sais pas comment faire,16.23.1,,,1
5695457a-0141-4dfc-a685-8f3b66be9090,2025-10-10 00:17:18+00:00,Google Play,Tinder,fr,1,c'est nul. on ne peut échanger avec personne. je desinstalle,,,,1
9fa30f60-09b7-4cbc-819c-29196c83ee11,2025-10-09 22:28:22+00:00,Google Play,Tinder,fr,1,Faux compte généré par l'application qui like quand on utilise les boosts 😊 ne surtout pas se faire avoir en payant.,16.24.1,,,1
0f575f3a-aa8d-4ffa-a2e4-60e9b612dbba,2025-10-09 22:25:43+00:00,Google Play,Hinge,fr,4,l'appli est bien concue en terme de design et les profils sont très agréables à lire,9.94.0,,,1
8a94636c-2bee-4eac-94fd-b0f09d390d21,2025-10-09 21:43:28+00:00,Google Play,Tinder,fr,1,UNE ARNAQUE. On vous like quand vous ne payez pas. Vous payez un abonnement pour voir qui vous a liké et pendant la durée de votre abonnement plus personne ne vous like. Étrange étrange... Et quand vôtre abonnement est fini les likes reviennent... Coincidence? Je ne crois pas 😂😂 Une bonne grosse ARNAQUE! Passez votre chemin.,15.19.0,,,1
4b87a004-7a06-4d08-a2e1-ff9e5e4d56b0,2025-10-09 20:06:51+00:00,Google Play,Tinder,fr,1,"Pourquoi insister avec les rencontres étudiantes, tinder u ? J'ai mis mon âge sur mon profil. Et pourquoi les doubles dates, on me propose des hommes ? J'ai pas mis hétéro ? En plus ça rame. Continuez comme ça c'est bien 😂 Bref nulle cette appli. De pire en pire",16.24.1,,,1
cebc5e2f-41f3-4a79-bd9d-16c59d9035b4,2025-10-09 19:45:54+00:00,Google Play,Tinder,fr,1,Une application de moins en moins efficace avec un algorithme qui pousse a récupérer de l'argent à tout prix sans rien donner aux hommes,,,,1
892851a0-7b72-4a82-8675-99f70aa7cc35,2025-10-09 19:38:28+00:00,Google Play,Tinder,fr,1,après la perte d'un couple j'ai du en refaire un qui c'est fait bannir alors que le golf venait d'être acheté,,,,1
e8737e17-80a0-4aea-b95e-2966a4f138ec,2025-10-09 18:50:02+00:00,Google Play,Tinder,fr,1,invisible,16.23.1,,,0
f1c3b877-6f77-4871-9b24-e340c13b5ecb,2025-10-09 18:20:56+00:00,Google Play,Tinder,fr,4,parfait,16.24.1,,,0
13245141568,2025-10-09 18:06:22+00:00,Apple Store,Hinge,fr,3,"Hinge a toujours été mon site préféré mais du jour au lendemain j’ai été bannis définitivement. 
J’utilise des sites de rencontres depuis 11 ans et je n’ai jamais eu de problème ni manquer de respect, je ne comprends pas cette décision et je n’arrive a obtenir aucune réponse humaine ni connaître la raison de mon bannissement. Très déçu.",9.94.0,,,1
4a12133d-76d8-4523-83d1-8115e8091fd3,2025-10-09 15:47:16+00:00,Google Play,Tinder,fr,1,ça ne discute pas,16.21.0,,,1
58c126dc-cb5b-4100-b439-0758ae811a2e,2025-10-09 15:41:57+00:00,Google Play,Hinge,fr,1,aucun point positif.,,,,0
c43805ef-5ecf-4e67-bbb3-46b81baee47a,2025-10-09 14:58:31+00:00,Google Play,Hinge,fr,1,"Effectivement, conçu pour être supprimé. Application avec le même système que les autres. Obtenir un paiement masculin pour ne donner aucun résultat.",,,,1
c4af6d82-e17a-4874-a3d4-3bd2ad46a15b,2025-10-09 14:36:28+00:00,Google Play,Bumble,fr,2,très bon pour le moment,5.437.0,,,1
e6303f84-1331-4632-b941-da2c64f604c9,2025-10-09 13:56:08+00:00,Google Play,Tinder,fr,5,j'aime bien,16.24.1,,,0
7b4f93e0-716c-4f67-b6f3-1ac069412be3,2025-10-09 13:56:07+00:00,Google Play,Tinder,fr,3,pour l'instant je découvre,16.22.0,,,1
13243986184,2025-10-09 12:54:22+00:00,Apple Store,Tinder,fr,5,🙏,16.25.0,,,0
13243900057,2025-10-09 12:30:41+00:00,Apple Store,Tinder,fr,1,Réclamation,16.25.0,,,0
e847153b-66d7-459e-929d-0cd5dd87dcbf,2025-10-09 11:19:59+00:00,Google Play,Tinder,fr,1,"tu t inscris a 100% ou pas c'est est pareil, tu reçois des likes, pour voir tu paye, bien évidemment les profils sont rincé, peu importe l abonnement y a pas de like pas de matchs pas de femmes. tu ne peux rencontrer personnes a part ton banquier pour lui dire d annuler l abonnement a Tinder. Bonne journee .",16.24.1,,,1
1c2a4dd6-b128-460e-b012-7a82604cd147,2025-10-09 11:18:54+00:00,Google Play,Tinder,fr,1,Paramètres de préférence : femmes uniquement. Profils qui apparaissent : des mecs rebeu et des gauchistes dégueulasses,16.23.1,,,1
e501436b-3b55-4bf0-9a43-018f600d9fcc,2025-10-09 10:42:09+00:00,Google Play,Hinge,fr,1,"Tout comme les autres applications de rencontres Tinder,Once... C'est pas ça. Votre profil est invisible, 0 likes, 0 match, une insitation à payer pour faire miroiter un succès. Profils de femme qui ne répondent pas. A fuir, la qualité des sites de rencontres appartient au passé.",,,,1
13243353654,2025-10-09 09:36:47+00:00,Apple Store,Hinge,fr,4,"Je quitte l’appli non pas parce que je suis en couple mais parce que j’ai trouvé quelqu’un avec qui, la discussion est fluide et on se comprend bien. Le meilleur reste à venir",9.94.0,,,1
a433a4c4-3af7-455f-b18a-91757ea7515b,2025-10-09 08:51:02+00:00,Google Play,Tinder,fr,2,Pff tous est payant ça sert à rien du tout...,,,,1
4be24e2d-a01f-4940-91f5-2fbd9d60ec44,2025-10-09 08:40:31+00:00,Google Play,Tinder,fr,1,que des tchoin que des tchoin que des tchoin,16.23.1,,,1
994966eb-3e83-4031-8dc4-440fe0862f8a,2025-10-09 08:27:52+00:00,Google Play,Tinder,fr,1,"Application sans aucun intérêt à part faire de l'argent. Je comprend pourquoi les gens désertent les applications de rencontres vu qu'on doit payé pour voir qui a mis un like. Il serait facile de tous vous concurrencer : Application gratuite, voir qui a mis un like gratuit, message gratuit mais option payante acheter de la visibilités pour être sur d'avoir un maximum de visibilité.",16.24.1,,,1
cefcc990-dc28-464f-96ac-fa9885f4cfd6,2025-10-09 03:14:33+00:00,Google Play,Tinder,fr,5,nice,16.23.1,,,0
f23b9f4b-f5e1-41b2-881b-a3bca43fc8a1,2025-10-09 01:56:38+00:00,Google Play,Hinge,fr,1,"Après quelques jours d'utilisation, mon compte a été banni sans explications. Cela s'est passé après qu'une personne a appris que j'étais d'origine russe et elle a envoyé une plainte. Sans se rendre compte que j'ai du fuir la Russie à cause de la discrimination. Je suis né là où je suis né et ce fait je ne peux pas changer. Alors, je suis dégoûté par cette app et ses utilisateurs. J'ai l'impression que hinge est fait pour des gauches radicaux qui voient ce monde en noir et blanc.",9.92.0,,,1
d61b18bd-61b5-4dd7-8a8c-18dcb35e8a68,2025-10-09 00:10:57+00:00,Google Play,Tinder,fr,5,Formidable,16.24.1,,,0
ec713b3e-ef94-4743-87d0-5cd9f8a4a1f0,2025-10-08 23:09:14+00:00,Google Play,Tinder,fr,5,🤲🤲🤲🤲,16.24.1,,,0
13241589556,2025-10-08 21:45:22+00:00,Apple Store,Tinder,fr,2,"Si vous êtes un homme et que vous n’êtes pas un ultra bg, votre profil sera noyé dans la masse, de plus si vous payez un abonnement cela ne vous garantis pas d’avoir des likes. Bizarrement j’ai des likes que lorsque j’arrête mon abonnement et c’est rare que je match sans savoir qui a liké.
Et ce truc de double date la, c’est naze, y’a même pas moyen de ne pas avoir de profil double date.",16.25.0,,,1
5f5e0145-3636-42fc-bf47-6e40d83c6350,2025-10-08 21:31:48+00:00,Google Play,Tinder,fr,1,stupide,,,,0
924cd08e-7e4c-4ff4-9342-b894ef704aac,2025-10-08 19:44:51+00:00,Google Play,Hinge,fr,1,"Cette application est une arnaque, comme les autres. Et pendant que les hommes dit ""moyen"" n'ont quasiment aucune chance même en payant, les hommes dit ""attractif"" (top 10 %) n'ont pas envies de s'engager puisque ça couche en pagaille avec des rotations de plusieurs femmes. Tout le monde est le dindon de la farce sauf rares exceptions. Mesdames / messieurs, bonne chance dans cette vaste arnaque 🙂",9.93.0,,,1
9c250f51-beb1-46de-a0cb-b2470931cb28,2025-10-08 19:24:51+00:00,Google Play,Tinder,fr,4,cool,,,,0
cd640117-f1e6-4128-9220-34bea58f92ed,2025-10-08 18:12:07+00:00,Google Play,Hinge,fr,1,la géolocalisation déconne complètement...,9.93.0,,,1
13240750495,2025-10-08 17:11:25+00:00,Apple Store,Tinder,fr,1,"Une application qui vous bannit si votre ex tombe sur votre profil et ça sans preuve si capacité à vous défendre. Là, aucune action de leur part, vous serez banni, recours ou pas.  
Par contre, les profils que vous allez signaler chez les femmes comme faux profils, spams, arnaques, rien. Vous allez croiser 50 fois la même photo mais jamais le même nom, avec des tarifs dans la 2e ou 3e photo pour de l’escorting.
Regardez sur internet les bannissement sont infinies",16.24.0,,,1
451bd69c-2210-4ade-975e-08af72579205,2025-10-08 16:13:50+00:00,Google Play,Tinder,fr,5,"j'admire beaucoup cette application, merci",16.23.1,,,1
4df2d39b-734e-4e47-be18-d86a4dd8c20f,2025-10-08 15:50:12+00:00,Google Play,Tinder,fr,1,aucun rdv,16.23.1,,,0
ac78ed88-bdc3-4d55-a862-d0435c2c3289,2025-10-08 14:50:44+00:00,Google Play,Bumble,fr,1,"Dans ma ville, impossible d'utiliser l'appli. Il faut la réinstaller à chaque utilisation. en revanche quand je suis à Paris, l'appli marche systématiquement...",5.437.0,,,1
8f6fe7c0-4c16-46f9-a253-f8049916cb1b,2025-10-08 13:47:36+00:00,Google Play,Tinder,fr,2,"Pour l'instant c'est un peu le vide intersidéral. Des gens qui dématche à peine la conversation entamée sans savoir pourquoi. Des gens qui demandent le numéro et qui dématchent quand vous dites que vous préférez rencontrer IRL avant de le donner. Aucun suivi des conversations clôturées, rien n'est fait pour la sécurité ou les faux profils. Peu d'options dans la messagerie (répondre à un message ou envoyer des gif). Bien sûr tout est payant (voir les like par ex.) Tout est fait pour raquer 😂",16.24.1,,,1
ff0a48a4-b9dd-45e1-82c2-5c1ca51bdf1d,2025-10-08 13:46:39+00:00,Google Play,Hinge,fr,1,"Après plusieurs mois d'utilisation sans soucis, Hinge m'a banni alors que je n'ai enfreint aucune règle. Aucune discussion possible avec le service client.",9.92.0,,,1
14cfc690-cc29-4793-ad9e-432e54819e86,2025-10-08 12:50:44+00:00,Google Play,Hinge,fr,1,annoying ads for a bad app,,,,1
13239624210,2025-10-08 12:06:37+00:00,Apple Store,Hinge,fr,1,"Mon compte a été supprimé sans explication claire. Mais le plus grave est ailleurs : l’entreprise ne respecte pas le RGPD. Elle conserve et utilise des données biométriques (reconnaissance faciale à partir des photos) sans fournir d’information ni preuve de suppression complète après bannissement. Aucune transparence, aucune garantie d’effacement, contrairement aux articles 9 et 17 du RGPD qui encadrent strictement le traitement de données sensibles.",9.94.0,,,1
6c375489-b1c9-4d6a-990e-229edeece4c3,2025-10-08 12:04:00+00:00,Google Play,Tinder,fr,5,❤️❤️,16.24.1,,,0
885faade-17d3-4ebe-b345-c62341098891,2025-10-08 11:56:14+00:00,Google Play,Tinder,fr,5,très bien,16.23.1,,,0
13239518950,2025-10-08 11:35:37+00:00,Apple Store,Tinder,fr,1,.,16.24.0,,,0
c9c1005e-a102-4a2f-ad9c-4c3cfabca6a6,2025-10-08 09:31:03+00:00,Google Play,Bumble,fr,1,"L’application est encore en développement, et pourtant la plus chère du marché. Premium Plus coûte 33€/mois (3 mois mini) pour seulement 2 messages, puis 1,75€ le message. Les options sont inutiles : on ne peut pas revoir les profils passés ou likés. Après 1 semaine et 80 km, seuls 3 profils visibles. Tarifs excessifs, peu d’utilisateurs, fonctionnalités limitées, c’est du grand n’importe quoi.",5.437.0,,,1
b0b63c9d-ae2a-49b8-99ca-1c4ab0934bd7,2025-10-08 07:14:09+00:00,Google Play,Hinge,fr,1,"Les mecs te ghostent sans qu'on sache pourquoi alors que tout allait très bien (surtout quand c'est eux qui te likent les premiers!). Certains te matchent sans jamais donner de nouvelles par la suite (étrange concept à la mode). Les notifications ne fonctionnent pas même si tu les actives (probablement la méthode de Hinge pour te faire espérer vainement une réponse ou un match...). Beaucoup de personnes ne parlant pas français également, communication compliquée du coup. Dommage.",9.93.0,,,1
6f4955f3-956c-4ea2-9a87-77a6c0f8b513,2025-10-08 06:56:15+00:00,Google Play,Bumble,fr,2,je ne peux même pas créer un compte malgré réglages des paramètres pour tout autorisé jamais reçu d'appel ni sms connection google impossible,5.437.0,,,1
13238681534,2025-10-08 06:24:35+00:00,Apple Store,Tinder,fr,5,Cette application est digne du génie.,16.24.0,,,1
fa83ca9b-57a1-4391-b50e-a64958df9828,2025-10-08 05:38:05+00:00,Google Play,Tinder,fr,1,ces nul site fantome,16.23.1,,,1
7658bc37-5a39-46d7-bf0e-b48f0c733851,2025-10-07 23:44:30+00:00,Google Play,Tinder,fr,4,très cool,16.23.1,,,0
8c219b22-773b-4f52-96db-31873bcb3302,2025-10-07 22:49:56+00:00,Google Play,Tinder,fr,3,"Je suis déçue de voir le nombre de profils qui sont en fait des traders qui tentent de vous faire investir dans la cryptomonnaie, l’or, etc... Ils sont à force facile à identifier donc je trouve étonnant qu'il n'y ait pas de modérateurs pour les supprimer... Tous des profils d’hommes musclés, beaux, sur des décors internationaux....",16.24.1,,,1
bfc4d43f-5994-42ae-9dbc-f305e3b91fdf,2025-10-07 20:59:41+00:00,Google Play,Tinder,fr,5,j'ai trouvé un gar qui me fait craquer depuis toujours ci,16.23.1,,,1
13237164086,2025-10-07 20:34:18+00:00,Apple Store,Tinder,fr,5,Les abonnements sont abusés niveau prix.,16.24.0,,,1
824756e0-3820-4d57-838c-6b6b53b2b6bf,2025-10-07 19:15:38+00:00,Google Play,Tinder,fr,5,très bon pour les rencontres de,16.23.1,,,1
13236677451,2025-10-07 18:01:12+00:00,Apple Store,Tinder,fr,1,"L’avarice humaine ne connaît pas de limite - le dicton qui s’applique bien à tinder. Même après le paiement d’abonnement gold le système ne te permet pas de liker les gens qui t’ont liké en te proposant d’acheter les super likes (même si l’option est incluse dans l’abonnement tinder gold sur papier)…un soi disant bug sensé traire les frustrés avec un penchant pour l’addiction…
Non merci je repars sur Raya",16.24.0,,,1
51491f82-a964-4f8f-a8ee-e34ee1c3b62f,2025-10-07 17:18:52+00:00,Google Play,Tinder,fr,4,parfait,16.23.1,,,0
f764a023-c4dc-41f5-95e8-40f9baa419d5,2025-10-07 15:54:26+00:00,Google Play,Tinder,fr,5,top,16.23.1,,,0
44d722fe-5fc3-47f9-abfa-227bb30b6020,2025-10-07 13:59:14+00:00,Google Play,Hinge,fr,1,"comme les autres applis il n'y a personne, je dl, je crée mon compte les infos etc.. enfin je peux voir les profils, sauf qu'il n'y a que 10 femmes a +/- 10 ans d'écart et a 20km a la ronde, alors qu'il y a plusieurs villes de 15/20000 habitants autour de chez moi, ça va être compliqué d'avoir des match avec si peu de personnes, retesté en octobre, les mêmes profils... évidemment 0 match durant plusieurs semaines On est donc sur une appli vide, a désinstaller et ciao",9.93.0,,,1
13235156143,2025-10-07 11:04:12+00:00,Apple Store,Hinge,fr,1,"En plus d’être compliqué et peu intuitive, cette appli est au final comme les autres.
Il n’y a personne, les femmes et les belles gueules sont favorisées, et les moches comme moi sont shadowban. 
Honteux.",9.94.0,,,1
f0ce44e1-8316-4c03-8919-4c7aef6240b3,2025-10-07 09:51:57+00:00,Google Play,Tinder,fr,5,"très bonne application, j'aime l'idée qu'il ya pas de pubs. vous êtes génial",16.20.3,,,1
fcc02ef7-1880-47c7-bc0a-7445e9deeec8,2025-10-07 09:44:15+00:00,Google Play,Hinge,fr,1,si je pouvais mettre 0 j'aurais mis 0 l'application vous supprime votre compte alors que vous venez a peine de le créé.,9.93.0,,,1
95b108fc-6895-43f1-9bb1-2144a10fd983,2025-10-07 09:12:13+00:00,Google Play,Tinder,fr,1,"Que les memes choses, des photos 18+ etc... n'importe quoi",,,,1
95fa4c22-d7e9-462c-86a9-3f3cc5e765ed,2025-10-07 08:55:55+00:00,Google Play,Tinder,fr,1,"Aucun likes , aucune matchs, aucune vues même en payant. Incitation à payer pour tout ou rien . Dommage. Grosse sous performance. Toutes les applications de rencontres Once,Hinge, Tinder... Ont le même système. les personnes qui se rencontre ont de la chance mais ne sont pas la norme réalité. A fuir. Ces sites ne marchent plus.",,,,1
679dfd97-c18b-4ddb-be1b-522f5d5d12c3,2025-10-07 08:36:20+00:00,Google Play,Bumble,fr,1,Ne prenez pas l'abonnement je n'ai plus de likes depuis que je l'ai pris.,5.437.0,,,1
13234273712,2025-10-07 05:26:22+00:00,Apple Store,Tinder,fr,1,"Véritable pompe à fric. Même si vous faites des efforts et que vous swipez, vous vous décarcassez pour rien puisque les réponses se font rares. Ou alors, si vous avez une réponse, ça se finit en ghosting.
Il serait plus que temps de remettre en cause ces applis qui ne s’intéressent qu’à votre fric et pas à l’être humain.",16.24.0,,,1
4f444a71-e432-4d3b-813d-a1d2ff9fbdfa,2025-10-07 02:44:04+00:00,Google Play,Bumble,fr,1,"Bumble prend des décisions arbitraires et injustifiées pour supprimer votre contenu. Ne prenez pas d'abonnement étant donné leurs CGV! Extrait: BUMBLE N'A PAS OBLIGATION DE FOURNIR UN REMBOURSEMENT POUR QUELQUE RAISON QUE CE SOIT, VOUS NE RECEVREZ PAS D'ARGENT OU D'AUTRES RÉMUNÉRATIONS POUR LES ARTICLES VIRTUELS INUTILISÉS LORSQU'UN COMPTE EST CLÔTURÉ, QUE CETTE CLÔTURE SOIT VOLONTAIRE OU INVOLONTAIRE. Vous pouvez faire appel concernant la publication de cet avis en me dédommageant.",5.437.0,,,1
fb163ab8-1620-4a0f-b8b6-5a719ff36911,2025-10-07 02:37:53+00:00,Google Play,Tinder,fr,1,"vraiment pourri le prix pour votre défi, vous pouviez pas faire plus insignifiant. Surtout que contrairement à ce que vous prétendez se connecter tous les jours apporte moins de like que venir une fois de temps en temps",16.20.3,,,1
98f209f4-00d8-4ecb-85b2-446dd37bbf1f,2025-10-07 00:24:28+00:00,Google Play,Tinder,fr,1,ça suffit juste de faire l'abonnement et vous aurez plus de like . plus rien du tout . les plus part sont des faux comptes de l'Afrique noir ...,15.9.0,,,1
a4c678fe-4a92-4836-a522-54eebca44c81,2025-10-07 00:22:48+00:00,Google Play,Bumble,fr,1,"crooks. i paid for the service and they do not let me acces my profile until i take a picture of my self to prove i am a real person. they have my credit card number so they know i am real. i do not want to gove acces to my camera to this application. run away. and anyway this is the application where nobody talk to you. i do believe most of the profiles are false but this is not the problem. i paid for a service, i have put pictures on my profile and now i can even not delete my profile",5.437.0,,,1
23fa2771-e804-4c47-a9d1-d9cea31b414b,2025-10-06 22:49:23+00:00,Google Play,Tinder,fr,2,"super appli, jusqu'à ce que ça ne marche plus. je ne peux plus rien faire et j'ai beau envoyer des messages pour savoir quoi pas de réponse.",16.23.1,,,1
702580f3-876d-4e8d-b725-d8470da28c84,2025-10-06 22:19:58+00:00,Google Play,Tinder,fr,1,arrêté avec cette appli,,,,1
2cc7e158-5c43-454b-851b-fbea9a259b73,2025-10-06 19:38:39+00:00,Google Play,Bumble,fr,1,arnaque je déconseille fortement,5.437.0,,,1
986294ae-fb1b-4b3d-bc3f-701d7f16f608,2025-10-06 19:37:39+00:00,Google Play,Tinder,fr,1,il faut payer pour discuter je trouve ça scandaleux,16.23.1,,,1
621d0037-ae84-465b-ba0d-264e1bcb8d96,2025-10-06 19:02:42+00:00,Google Play,Tinder,fr,1,Suis joel,16.1.0,,,0
13232492177,2025-10-06 18:26:14+00:00,Apple Store,Hinge,fr,5,Merci grâce à vous j’ai rencontré ma cathou,9.93.0,,,1
e1e63acb-a8ed-40aa-acf3-c0eaeecc24f1,2025-10-06 18:05:30+00:00,Google Play,Hinge,fr,1,alors une application comme toutes les autres beaucoup d'arnaques beaucoup de faux profils et en plus tu peux même pas supprimé tes photos sur ton profil,,,,1
13232293371,2025-10-06 17:28:33+00:00,Apple Store,Hinge,fr,1,"Application qui s’est amusée à me facturer 500 balles sans aucune raison, rempli de faux profils, je ne recommande absolument pas. Le SAV s’est permis de m’insulter en me qualifiant de propos homophobes. Je ne recommande pas.",9.94.0,,,1
198d1054-2801-42f7-90e0-9c09653ef783,2025-10-06 16:19:56+00:00,Google Play,Tinder,fr,5,coucou 🙂,16.23.1,,,0
42888ee7-dfff-4dd7-9226-7f2438610c00,2025-10-06 15:56:20+00:00,Google Play,Tinder,fr,1,"Ne fonctionne pas: rien dans Accueil, rien dans Explore, rien dans Likes (ça charge et tourne dans le vide), impossible de se deconnecter et impossible de supprimer son compte. Tinder en PLS",16.23.1,,,1
cf56cde8-809d-4fce-b09c-4ba3eae51a09,2025-10-06 14:55:34+00:00,Google Play,Tinder,fr,2,pas terribles,16.23.1,,,0
143b9312-244a-4310-a48d-6a9e4ebba02e,2025-10-06 14:38:06+00:00,Google Play,Tinder,fr,1,"Arnaque, il faut payer pour aller plus loin.. On ne voit pas les likes en mode gratuit ... mensonger.",16.23.1,,,1
b0f5f7b5-7e33-40ad-92ca-ed2a84164077,2025-10-06 13:31:58+00:00,Google Play,Tinder,fr,1,"pourquoi m'avez-vous bloquer le profil. cette application est très difficile à intégrer. à chaque fois que j'essaie de me connecter sur l'application,on me bloque pourquoi ? qu'est-ce que j'ai fait pour qu'on bloque mon compte. cette application est nulle.",,,,1
ef94577d-5f5a-4664-bf39-a76793e13aeb,2025-10-06 10:43:51+00:00,Google Play,Tinder,fr,5,excellent moyen pour se rencontrer . merci,16.22.0,,,1
13230625214,2025-10-06 09:45:41+00:00,Apple Store,Tinder,fr,1,Perte de temps et d’argent dommage que je ne puisse pas mettre 0 étoiles,16.24.0,,,1
d850892a-2b08-4647-92df-5e07d05bbaaf,2025-10-06 09:12:57+00:00,Google Play,Bumble,fr,1,nul impossible de le reconnecter alors que j’ai payé ! !!,5.437.0,,,1
b27c0783-37ee-4f14-93c1-33e08818c39c,2025-10-06 08:01:45+00:00,Google Play,Bumble,fr,1,The worst app I've tried even when paying.,5.437.0,,,1
5e9818b8-b715-4d25-8dab-1e8ef3d94462,2025-10-06 07:34:32+00:00,Google Play,Bumble,fr,1,"J'ai réinstallé l'appli récemment, et à ma grande surprise, je n'ai le droit qu'à 3 likes par jour, et d'après le support c'est normal, parce que je ne suis pas premium... Avant on avait le droit à beaucoup plus... Donc je desinstalle...",5.437.0,,,1
a8413812-99d9-4e47-b7e8-7678932cf9a3,2025-10-06 05:13:58+00:00,Google Play,Tinder,fr,1,"Avantages trompeurs et service client décevant L’abonnement Tinder Platinum promet 3 Super Likes et Super Notes ""hebdomadaires"", mais omet de préciser une condition majeure : ces avantages ne s'accumulent pas (si les 3 notes ne sont pas envoyées dans la semaine, elle ne se renouvellent pas) Résultat : j’ai payé pour des fonctionnalités que je n’ai pas pu utiliser pleinement. Le service client n’a proposé aucune solution ni remboursement. Je me sens lésé.",16.22.0,,,1
f8387728-f552-4c16-be06-966dc8f48ca2,2025-10-06 05:06:41+00:00,Google Play,Bumble,fr,1,une photo en robe c'est acts de nudité. merveilleux. mais les plote en maillot de bain eux peuvent être exhibé sur votre app 👏🏼 BRAVO,,,,1
b613c235-c19f-4220-bd9d-fbf983731db6,2025-10-06 03:13:36+00:00,Google Play,Hinge,fr,4,je ne connais pas hinge je ne suis pas trop pourquoi suivre le guide ils sont là pour vous aider à trouver lorsque vous partez en congés mon téléphone ne fonctionne pas bien pourtant Samsung c'est connu enfin ça me permet de rester en contact avec les personnes qui me sont chères,9.92.0,,,1
eee4916a-5538-4f1a-ac74-84b9ae1e519d,2025-10-06 00:40:21+00:00,Google Play,Tinder,fr,5,the Best,16.20.3,,,0
8c278205-b9ef-4875-9c8c-a3b7e64e9af0,2025-10-06 00:27:20+00:00,Google Play,Tinder,fr,1,Tinder note 10/10 Tinder ? Bah je note 0/5 car c'est chiant de recevoir des notifs qui servent a rien.,16.22.0,,,1
3dc74638-962a-4de3-a673-21e5790e3391,2025-10-06 00:22:54+00:00,Google Play,Tinder,fr,5,bravo,16.23.1,,,0
